airline,arrival,class,currency,departure,points,program,tax,type,unit
EK,KUL,Business,GBP,LHR,104500,QFF,897.35,Classic Reward,Points
EK,CMB,Business,IDR,CGK,104500,QFF,1.02284E7,Classic Reward,Points
EK,KUL,Business,GBP,LGW,104500,QFF,865.77,Classic Reward,Points
EK,HKG,Business,EUR,MXP,104500,QFF,777.69,Classic Reward,Points
EK,FCO,Business,TWD,TPE,104500,QFF,26016.0,Classic Reward,Points
EK,STN,Business,MYR,KUL,104500,QFF,4034.0,Classic Reward,Points
EK,KUL,Business,GBP,STN,104500,QFF,863.66,Classic Reward,Points
EK,HKG,Business,EUR,AMS,104500,QFF,820.14,Classic Reward,Points
EK,STN,First,INR,DEL,107700,QFF,60814.0,Classic Reward,Points
EK,SIN,First,AUD,MEL,107700,QFF,1199.44,Classic Reward,Points
EK,STN,First,INR,BOM,107700,QFF,61590.0,Classic Reward,Points
EK,LGW,First,INR,BOM,107700,QFF,61679.0,Classic Reward,Points
EK,LHR,First,INR,DEL,107700,QFF,61453.0,Classic Reward,Points
EK,HKG,Business,GBP,LGW,119200,QFF,867.77,Classic Reward,Points
EK,DXB,Business,AUD,MEL,119200,QFF,1211.44,Classic Reward,Points
EK,HKG,Business,GBP,STN,119200,QFF,863.86,Classic Reward,Points
EK,SIN,Business,GBP,STN,119200,QFF,862.06,Classic Reward,Points
EK,HKG,Business,EUR,MAD,119200,QFF,773.96,Classic Reward,Points
EK,STN,Business,HKD,HKG,119200,QFF,6767.0,Classic Reward,Points
EK,DXB,Business,AUD,SYD,119200,QFF,1211.4,Classic Reward,Points
EK,LGW,Business,SGD,SIN,119200,QFF,1154.8,Classic Reward,Points
EK,TPE,Business,EUR,FRA,119200,QFF,856.2,Classic Reward,Points
EK,NRT,Business,EUR,CDG,119200,QFF,865.77,Classic Reward,Points
EK,HND,Business,GBP,LHR,119200,QFF,895.15,Classic Reward,Points
EK,STN,Business,TWD,TPE,119200,QFF,26016.0,Classic Reward,Points
EK,FRA,Business,JPY,NRT,119200,QFF,124980.0,Classic Reward,Points
EK,PVG,Business,GBP,LGW,119200,QFF,856.57,Classic Reward,Points
EK,LGW,Business,CNY,PVG,119200,QFF,6004.0,Classic Reward,Points
EK,TPE,Business,GBP,STN,119200,QFF,863.86,Classic Reward,Points
EK,HKG,Business,GBP,MAN,119200,QFF,865.78,Classic Reward,Points
EK,LGW,Business,TWD,TPE,119200,QFF,25941.0,Classic Reward,Points
EK,LGW,Business,JPY,NRT,119200,QFF,123770.0,Classic Reward,Points
EK,STN,Business,CNY,PVG,119200,QFF,6004.0,Classic Reward,Points
EK,DXB,Business,AUD,BNE,119200,QFF,1214.56,Classic Reward,Points
EK,STN,Business,JPY,HND,119200,QFF,123810.0,Classic Reward,Points
EK,HND,Business,GBP,LGW,119200,QFF,865.57,Classic Reward,Points
EK,HND,Business,EUR,FRA,119200,QFF,858.15,Classic Reward,Points
EK,PER,Business,EUR,FCO,119200,QFF,1108.71,Classic Reward,Points
EK,TPE,Business,GBP,LGW,119200,QFF,867.97,Classic Reward,Points
EK,LHR,Business,CNY,PVG,119200,QFF,6052.0,Classic Reward,Points
EK,SIN,Business,GBP,LGW,119200,QFF,868.17,Classic Reward,Points
EK,FRA,Business,TWD,TPE,119200,QFF,26016.0,Classic Reward,Points
EK,TPE,Business,GBP,LHR,119200,QFF,897.55,Classic Reward,Points
EK,STN,Business,SGD,SIN,119200,QFF,1157.8,Classic Reward,Points
EK,TPE,Business,EUR,AMS,119200,QFF,820.59,Classic Reward,Points
EK,FRA,Business,JPY,HND,119200,QFF,125020.0,Classic Reward,Points
EK,CGK,Business,KRW,ICN,119200,QFF,575600.0,Classic Reward,Points
EK,PVG,Business,GBP,STN,119200,QFF,855.86,Classic Reward,Points
EK,PVG,Business,GBP,LHR,119200,QFF,884.95,Classic Reward,Points
EK,CDG,Business,JPY,NRT,119200,QFF,124980.0,Classic Reward,Points
EK,AMS,Business,TWD,TPE,119200,QFF,26016.0,Classic Reward,Points
EK,FCO,Business,AUD,PER,119200,QFF,1809.91,Classic Reward,Points
EK,LGW,Business,HKD,HKG,119200,QFF,6775.0,Classic Reward,Points
EK,CDG,Business,JPY,HND,119200,QFF,123810.0,Classic Reward,Points
EK,HND,Business,GBP,STN,119200,QFF,861.86,Classic Reward,Points
EK,HND,Business,EUR,CDG,119200,QFF,867.7,Classic Reward,Points
EK,MAD,Business,HKD,HKG,119200,QFF,6775.0,Classic Reward,Points
EK,CMB,First,EUR,CDG,129300,QFF,700.79,Classic Reward,Points
EK,LHR,First,INR,MAA,129300,QFF,61831.0,Classic Reward,Points
EK,BLR,First,GBP,STN,129300,QFF,710.26,Classic Reward,Points
EK,BLR,First,GBP,LHR,129300,QFF,744.25,Classic Reward,Points
EK,CMB,First,GBP,LGW,129300,QFF,716.07,Classic Reward,Points
EK,LGW,First,INR,MAA,129300,QFF,61281.0,Classic Reward,Points
EK,MAA,First,GBP,STN,129300,QFF,710.56,Classic Reward,Points
EK,STN,First,INR,MAA,129300,QFF,61118.0,Classic Reward,Points
EK,CMB,First,GBP,STN,129300,QFF,711.96,Classic Reward,Points
EK,HYD,First,GBP,STN,129300,QFF,710.56,Classic Reward,Points
EK,STN,First,INR,BLR,129300,QFF,62239.0,Classic Reward,Points
EK,LHR,First,INR,BLR,129300,QFF,62863.0,Classic Reward,Points
EK,LHR,First,INR,HYD,129300,QFF,62905.0,Classic Reward,Points
EK,DXB,First,AUD,PER,129300,QFF,1190.31,Classic Reward,Points
EK,LGW,First,INR,BLR,129300,QFF,62402.0,Classic Reward,Points
EK,CMB,First,EUR,FRA,129300,QFF,692.36,Classic Reward,Points
EK,STN,First,INR,HYD,129300,QFF,62266.0,Classic Reward,Points
EK,CMB,First,MYR,KUL,129300,QFF,3200.0,Classic Reward,Points
EK,STN,Business,AUD,PER,139200,QFF,1809.41,Classic Reward,Points
EK,PER,Business,GBP,LHR,139200,QFF,1174.05,Classic Reward,Points
EK,NRT,Business,EUR,MAD,139200,QFF,774.38,Classic Reward,Points
EK,SIN,Business,AUD,PER,139200,QFF,1205.11,Classic Reward,Points
EK,HND,Business,IDR,CGK,139200,QFF,6741100.0,Classic Reward,Points
EK,MAD,Business,JPY,HND,139200,QFF,123810.0,Classic Reward,Points
EK,MAD,Business,JPY,NRT,139200,QFF,124700.0,Classic Reward,Points
EK,SYD,Business,INR,BLR,139200,QFF,96137.0,Classic Reward,Points
EK,NRT,Business,IDR,CGK,139200,QFF,6741100.0,Classic Reward,Points
EK,PER,Business,GBP,STN,139200,QFF,1137.76,Classic Reward,Points
EK,HND,Business,EUR,MAD,139200,QFF,773.94,Classic Reward,Points
EK,PER,Business,GBP,LGW,139200,QFF,1141.87,Classic Reward,Points
EK,LGW,Business,AUD,PER,139200,QFF,1809.41,Classic Reward,Points
EK,CGK,Business,JPY,NRT,139200,QFF,65880.0,Classic Reward,Points
EK,KUL,Business,AUD,PER,139200,QFF,1204.81,Classic Reward,Points
EK,BLR,Business,AUD,SYD,139200,QFF,1560.5,Classic Reward,Points
EK,CGK,Business,JPY,HND,139200,QFF,65450.0,Classic Reward,Points
EK,CMB,Business,AUD,MEL,139200,QFF,1550.34,Classic Reward,Points
EK,VIE,First,TWD,TPE,149800,QFF,25995.0,Classic Reward,Points
EK,MXP,First,HKD,HKG,149800,QFF,6775.0,Classic Reward,Points
EK,HKG,First,CHF,ZRH,149800,QFF,734.55,Classic Reward,Points
EK,ZRH,First,HKD,HKG,149800,QFF,6769.0,Classic Reward,Points
EK,HKG,First,EUR,AMS,149800,QFF,814.53,Classic Reward,Points
EK,FRA,First,HKD,HKG,149800,QFF,6771.0,Classic Reward,Points
EK,HKG,First,EUR,FRA,149800,QFF,858.15,Classic Reward,Points
EK,HKG,First,EUR,CDG,149800,QFF,865.75,Classic Reward,Points
EK,KUL,First,GBP,LGW,149800,QFF,865.77,Classic Reward,Points
EK,CDG,First,HKD,HKG,149800,QFF,6781.0,Classic Reward,Points
EK,TPE,First,EUR,VIE,149800,QFF,793.03,Classic Reward,Points
EK,LGW,First,MYR,KUL,149800,QFF,4040.0,Classic Reward,Points
EK,HKG,First,EUR,MXP,149800,QFF,775.68,Classic Reward,Points
EK,CMB,First,IDR,CGK,149800,QFF,1.02284E7,Classic Reward,Points
EK,FCO,First,TWD,TPE,149800,QFF,26016.0,Classic Reward,Points
EK,AMS,First,HKD,HKG,149800,QFF,6771.0,Classic Reward,Points
EK,FCO,Business,USD,DFW,159000,QFF,1248.7,Classic Reward,Points
EK,FCO,Business,AUD,SYD,159000,QFF,1830.1,Classic Reward,Points
EK,FRA,Business,AUD,SYD,159000,QFF,1830.3,Classic Reward,Points
EK,SEA,Business,EUR,CDG,159000,QFF,1268.38,Classic Reward,Points
EK,CGK,Business,AUD,SYD,159000,QFF,1225.7,Classic Reward,Points
EK,KUL,Business,AUD,SYD,159000,QFF,1226.0,Classic Reward,Points
EK,STN,Business,AUD,MEL,159000,QFF,1820.14,Classic Reward,Points
EK,HND,Business,AUD,SYD,159000,QFF,1221.5,Classic Reward,Points
EK,LGW,Business,AUD,SYD,159000,QFF,1830.8,Classic Reward,Points
EK,SYD,Business,EUR,CDG,159000,QFF,1199.71,Classic Reward,Points
EK,SYD,Business,GBP,STN,159000,QFF,1150.46,Classic Reward,Points
EK,TPE,Business,USD,EWR,159000,QFF,1248.7,Classic Reward,Points
EK,CGK,Business,AUD,MEL,159000,QFF,1212.87,Classic Reward,Points
EK,EWR,Business,TWD,TPE,159000,QFF,39577.0,Classic Reward,Points
EK,CDG,Business,AUD,MEL,159000,QFF,1827.37,Classic Reward,Points
EK,HKG,Business,NZD,AKL,159000,QFF,1251.21,Classic Reward,Points
EK,DFW,Business,EUR,FRA,159000,QFF,1259.6,Classic Reward,Points
EK,SYD,Business,GBP,LGW,159000,QFF,1154.27,Classic Reward,Points
EK,CDG,Business,AUD,SYD,159000,QFF,1830.1,Classic Reward,Points
EK,MEL,Business,EUR,CDG,159000,QFF,1187.14,Classic Reward,Points
EK,STN,Business,AUD,SYD,159000,QFF,1830.8,Classic Reward,Points
EK,MEL,Business,GBP,STN,159000,QFF,1136.26,Classic Reward,Points
EK,HND,Business,AUD,BNE,159000,QFF,1228.86,Classic Reward,Points
EK,SYD,Business,EUR,FCO,159000,QFF,1118.65,Classic Reward,Points
EK,BKK,Business,AUD,SYD,159000,QFF,1223.7,Classic Reward,Points
EK,LHR,Business,AUD,SYD,159000,QFF,1833.8,Classic Reward,Points
EK,SEA,Business,GBP,STN,159000,QFF,1199.06,Classic Reward,Points
EK,SYD,Business,GBP,LHR,159000,QFF,1182.15,Classic Reward,Points
EK,LHR,First,CNY,PVG,170800,QFF,6052.0,Classic Reward,Points
EK,NRT,First,EUR,CDG,170800,QFF,866.22,Classic Reward,Points
EK,FCO,First,AUD,PER,170800,QFF,1809.41,Classic Reward,Points
EK,HKG,First,GBP,STN,170800,QFF,861.66,Classic Reward,Points
EK,TPE,First,GBP,LHR,170800,QFF,895.35,Classic Reward,Points
EK,TPE,First,EUR,AMS,170800,QFF,814.53,Classic Reward,Points
EK,STN,First,CNY,PVG,170800,QFF,6004.0,Classic Reward,Points
EK,HKG,First,GBP,MAN,170800,QFF,865.98,Classic Reward,Points
EK,PVG,First,GBP,STN,170800,QFF,852.46,Classic Reward,Points
EK,LGW,First,HKD,HKG,170800,QFF,6767.0,Classic Reward,Points
EK,DXB,First,AUD,MEL,170800,QFF,1198.27,Classic Reward,Points
EK,TPE,First,GBP,STN,170800,QFF,861.66,Classic Reward,Points
EK,HND,First,EUR,FRA,170800,QFF,858.21,Classic Reward,Points
EK,MAD,First,HKD,HKG,170800,QFF,6767.0,Classic Reward,Points
EK,AMS,First,TWD,TPE,170800,QFF,26016.0,Classic Reward,Points
EK,FRA,First,TWD,TPE,170800,QFF,25939.0,Classic Reward,Points
EK,DXB,First,AUD,BNE,170800,QFF,1214.56,Classic Reward,Points
EK,TPE,First,EUR,FRA,170800,QFF,857.68,Classic Reward,Points
EK,FRA,First,JPY,NRT,170800,QFF,124980.0,Classic Reward,Points
EK,HND,First,GBP,STN,170800,QFF,862.06,Classic Reward,Points
EK,LGW,First,TWD,TPE,170800,QFF,25939.0,Classic Reward,Points
EK,PVG,First,GBP,LHR,170800,QFF,886.75,Classic Reward,Points
EK,STN,First,SGD,SIN,170800,QFF,1154.2,Classic Reward,Points
EK,LGW,First,SGD,SIN,170800,QFF,1153.3,Classic Reward,Points
EK,FRA,First,JPY,HND,170800,QFF,125020.0,Classic Reward,Points
EK,DXB,First,AUD,SYD,170800,QFF,1210.1,Classic Reward,Points
EK,NRT,First,EUR,FRA,170800,QFF,856.2,Classic Reward,Points
EK,STN,First,HKD,HKG,170800,QFF,6775.0,Classic Reward,Points
EK,HKG,First,GBP,LHR,170800,QFF,895.55,Classic Reward,Points
EK,STN,First,JPY,HND,170800,QFF,125020.0,Classic Reward,Points
EK,STN,First,TWD,TPE,170800,QFF,25939.0,Classic Reward,Points
EK,HND,First,GBP,LGW,170800,QFF,867.77,Classic Reward,Points
EK,PVG,First,GBP,LGW,170800,QFF,856.97,Classic Reward,Points
EK,LGW,First,JPY,NRT,170800,QFF,123770.0,Classic Reward,Points
EK,CDG,First,JPY,NRT,170800,QFF,124250.0,Classic Reward,Points
EK,NRT,First,IDR,CGK,199300,QFF,6722100.0,Classic Reward,Points
EK,PER,First,GBP,STN,199300,QFF,1140.36,Classic Reward,Points
EK,MAD,First,JPY,NRT,199300,QFF,123950.0,Classic Reward,Points
EK,BLR,First,AUD,SYD,199300,QFF,1560.5,Classic Reward,Points
EK,CGK,First,JPY,HND,199300,QFF,66060.0,Classic Reward,Points
EK,SFO,First,EUR,AMS,227500,QFF,1214.16,Classic Reward,Points
EK,DFW,First,EUR,FCO,227500,QFF,1190.3,Classic Reward,Points
EK,DFW,First,EUR,FRA,227500,QFF,1259.6,Classic Reward,Points
EK,BKK,First,AUD,SYD,227500,QFF,1223.7,Classic Reward,Points
EK,LAX,First,EUR,AMS,227500,QFF,1214.16,Classic Reward,Points
EK,TPE,First,USD,EWR,227500,QFF,1248.7,Classic Reward,Points
EK,FCO,First,USD,DFW,227500,QFF,1248.7,Classic Reward,Points
EK,FCO,First,AUD,SYD,227500,QFF,1830.3,Classic Reward,Points
EK,KUL,First,AUD,SYD,227500,QFF,1225.7,Classic Reward,Points
EK,FRA,First,AUD,SYD,227500,QFF,1830.8,Classic Reward,Points
EK,STN,First,AUD,SYD,227500,QFF,1830.8,Classic Reward,Points
EK,SEA,First,EUR,CDG,227500,QFF,1267.67,Classic Reward,Points
EK,CDG,First,AUD,MEL,227500,QFF,1820.97,Classic Reward,Points
EK,LGW,First,AUD,SYD,227500,QFF,1830.8,Classic Reward,Points
EK,CGK,First,AUD,SYD,227500,QFF,1225.7,Classic Reward,Points
EK,SFO,First,EUR,CDG,227500,QFF,1268.33,Classic Reward,Points
EK,LAX,Business,AUD,BNE,238400,QFF,2485.96,Classic Reward,Points
EK,MEL,Business,USD,LAX,238400,QFF,1600.6,Classic Reward,Points
EY,DOH,Economy,AUD,IST,20000,VA,206.7,Velocity Award,Points
EY,DOH,Economy,AUD,ATH,20000,VA,237.9,Velocity Award,Points
EY,IST,Economy,AUD,DOH,20000,VA,222.2,Velocity Award,Points
EY,ATH,Economy,AUD,DOH,20000,VA,237.1,Velocity Award,Points
EY,AUH,Economy,AUD,ATH,20000,VA,130.9,Velocity Award,Points
EY,IST,Economy,AUD,AUH,20000,VA,108.8,Velocity Award,Points
EY,ATH,Economy,AUD,AUH,20000,VA,123.7,Velocity Award,Points
EY,AUH,Economy,AUD,IST,20000,VA,99.7,Velocity Award,Points
EY,DOH,Economy,AUD,FCO,25000,VA,245.7,Velocity Award,Points
EY,FCO,Economy,AUD,DOH,25000,VA,237.1,Velocity Award,Points
EY,DOH,Economy,AUD,VIE,25000,VA,256.9,Velocity Award,Points
EY,VIE,Economy,AUD,AUH,25000,VA,123.7,Velocity Award,Points
EY,FCO,Economy,AUD,AUH,25000,VA,123.7,Velocity Award,Points
EY,MXP,Economy,AUD,AUH,25000,VA,123.7,Velocity Award,Points
EY,AUH,Economy,AUD,VIE,25000,VA,149.9,Velocity Award,Points
EY,AUH,Economy,AUD,MUC,25000,VA,187.8,Velocity Award,Points
EY,MUC,Economy,AUD,AUH,25000,VA,123.7,Velocity Award,Points
EY,AUH,Economy,AUD,MXP,25000,VA,121.7,Velocity Award,Points
EY,ZRH,Economy,AUD,AUH,25000,VA,123.7,Velocity Award,Points
EY,AUH,Economy,AUD,ZRH,25000,VA,138.2,Velocity Award,Points
EY,VIE,Economy,AUD,DOH,25000,VA,237.1,Velocity Award,Points
EY,AUH,Economy,AUD,FCO,25000,VA,138.7,Velocity Award,Points
EY,BCN,Economy,AUD,DOH,27000,VA,244.5,Velocity Award,Points
EY,AUH,Economy,AUD,LHR,27000,VA,345.0,Velocity Award,Points
EY,DOH,Economy,AUD,AMS,27000,VA,297.0,Velocity Award,Points
EY,AUH,Economy,AUD,BCN,27000,VA,117.7,Velocity Award,Points
EY,DOH,Economy,AUD,DUS,27000,VA,293.9,Velocity Award,Points
EY,DOH,Economy,AUD,MUC,27000,VA,294.6,Velocity Award,Points
EY,CDG,Economy,AUD,DOH,27000,VA,244.5,Velocity Award,Points
EY,BCN,Economy,AUD,AUH,27000,VA,131.1,Velocity Award,Points
EY,GVA,Economy,AUD,DOH,27000,VA,244.6,Velocity Award,Points
EY,DOH,Economy,AUD,FRA,27000,VA,326.2,Velocity Award,Points
EY,AMS,Economy,AUD,AUH,27000,VA,131.1,Velocity Award,Points
EY,ZRH,Economy,AUD,DOH,27000,VA,237.1,Velocity Award,Points
EY,AUH,Economy,AUD,AMS,27000,VA,190.3,Velocity Award,Points
EY,DOH,Economy,AUD,CPH,27000,VA,247.4,Velocity Award,Points
EY,MXP,Economy,AUD,DOH,27000,VA,237.1,Velocity Award,Points
EY,MAN,Economy,AUD,AUH,27000,VA,131.2,Velocity Award,Points
EY,AMS,Economy,AUD,DOH,27000,VA,244.5,Velocity Award,Points
EY,BRU,Economy,AUD,DOH,27000,VA,245.0,Velocity Award,Points
EY,BRU,Economy,AUD,AUH,27000,VA,131.6,Velocity Award,Points
EY,DOH,Economy,AUD,BRU,27000,VA,255.3,Velocity Award,Points
EY,LHR,Economy,AUD,AUH,27000,VA,131.1,Velocity Award,Points
EY,AUH,Economy,AUD,MAN,27000,VA,290.9,Velocity Award,Points
EY,DOH,Economy,AUD,BCN,27000,VA,224.7,Velocity Award,Points
EY,FRA,Economy,AUD,AUH,27000,VA,131.1,Velocity Award,Points
EY,LHR,Economy,AUD,DOH,27000,VA,244.6,Velocity Award,Points
EY,AUH,Economy,AUD,GVA,27000,VA,138.9,Velocity Award,Points
EY,AUH,Economy,AUD,FRA,27000,VA,219.6,Velocity Award,Points
EY,DOH,Economy,AUD,ZRH,27000,VA,245.2,Velocity Award,Points
EY,AUH,Economy,AUD,MAD,27000,VA,123.9,Velocity Award,Points
EY,DOH,Economy,AUD,CDG,27000,VA,288.2,Velocity Award,Points
EY,DOH,Economy,AUD,MXP,27000,VA,228.7,Velocity Award,Points
EY,MUC,Economy,AUD,DOH,27000,VA,237.1,Velocity Award,Points
EY,DOH,Economy,AUD,LHR,27000,VA,450.1,Velocity Award,Points
EY,DUS,Economy,AUD,DOH,27000,VA,244.5,Velocity Award,Points
EY,CDG,Economy,AUD,AUH,27000,VA,131.2,Velocity Award,Points
EY,AUH,Economy,AUD,BRU,27000,VA,147.9,Velocity Award,Points
EY,CPH,Economy,AUD,DOH,27000,VA,252.0,Velocity Award,Points
EY,MAD,Economy,AUD,AUH,27000,VA,131.2,Velocity Award,Points
EY,FRA,Economy,AUD,DOH,27000,VA,244.6,Velocity Award,Points
EY,AUH,Economy,AUD,CDG,27000,VA,181.2,Velocity Award,Points
EY,DOH,Economy,AUD,GVA,27000,VA,245.9,Velocity Award,Points
EY,GVA,Economy,AUD,AUH,27000,VA,131.1,Velocity Award,Points
EY,MAN,Economy,AUD,DOH,29000,VA,244.6,Velocity Award,Points
EY,DOH,Economy,AUD,MAD,29000,VA,230.8,Velocity Award,Points
EY,DUB,Economy,AUD,AUH,29000,VA,131.1,Velocity Award,Points
EY,DUB,Economy,AUD,DOH,29000,VA,244.5,Velocity Award,Points
EY,DOH,Economy,AUD,MAN,29000,VA,396.0,Velocity Award,Points
EY,AUH,Economy,AUD,LIS,29000,VA,150.3,Velocity Award,Points
EY,LIS,Economy,AUD,AUH,29000,VA,138.6,Velocity Award,Points
EY,MAD,Economy,AUD,DOH,29000,VA,244.6,Velocity Award,Points
EY,DOH,Economy,AUD,DUB,29000,VA,213.7,Velocity Award,Points
EY,AUH,Economy,AUD,DUB,29000,VA,100.6,Velocity Award,Points
EY,AUH,Business,AUD,IST,38000,VA,286.3,Velocity Award,Points
EY,IST,Business,AUD,AUH,38000,VA,295.4,Velocity Award,Points
EY,ATH,Business,AUD,AUH,38000,VA,317.8,Velocity Award,Points
EY,DOH,Business,AUD,IST,38000,VA,646.9,Velocity Award,Points
EY,ATH,Business,AUD,DOH,38000,VA,685.1,Velocity Award,Points
EY,DOH,Business,AUD,ATH,38000,VA,685.8,Velocity Award,Points
EY,AUH,Business,AUD,ATH,38000,VA,324.5,Velocity Award,Points
EY,IST,Business,AUD,DOH,38000,VA,662.7,Velocity Award,Points
EY,AUH,Business,AUD,MUC,55000,VA,381.9,Velocity Award,Points
EY,MUC,Business,AUD,AUH,55000,VA,317.8,Velocity Award,Points
EY,FCO,Business,AUD,DOH,55000,VA,685.0,Velocity Award,Points
EY,DOH,Business,AUD,VIE,55000,VA,704.8,Velocity Award,Points
EY,AUH,Business,AUD,ZRH,55000,VA,332.3,Velocity Award,Points
EY,AUH,Business,AUD,FCO,55000,VA,332.7,Velocity Award,Points
EY,AUH,Business,AUD,MXP,55000,VA,315.8,Velocity Award,Points
EY,ZRH,Business,AUD,AUH,55000,VA,317.8,Velocity Award,Points
EY,AUH,Business,AUD,VIE,55000,VA,344.2,Velocity Award,Points
EY,MXP,Business,AUD,AUH,55000,VA,317.8,Velocity Award,Points
EY,VIE,Business,AUD,DOH,55000,VA,685.1,Velocity Award,Points
EY,DOH,Business,AUD,FCO,55000,VA,692.2,Velocity Award,Points
EY,FCO,Business,AUD,AUH,55000,VA,317.8,Velocity Award,Points
EY,VIE,Business,AUD,AUH,55000,VA,317.8,Velocity Award,Points
EY,MEL,Economy,AUD,AUH,56000,VA,169.44,Velocity Award,Points
EY,AUH,Economy,AUD,MEL,56000,VA,182.54,Velocity Award,Points
EY,DOH,Economy,AUD,MEL,56000,VA,289.54,Velocity Award,Points
EY,AUH,Economy,AUD,SYD,56000,VA,193.73,Velocity Award,Points
EY,DOH,Economy,AUD,SYD,56000,VA,300.73,Velocity Award,Points
EY,SYD,Economy,AUD,AUH,56000,VA,180.63,Velocity Award,Points
EY,SYD,Economy,AUD,DOH,56000,VA,294.03,Velocity Award,Points
EY,LHR,Business,AUD,AUH,57000,VA,347.7,Velocity Award,Points
EY,DOH,Business,AUD,BCN,57000,VA,694.8,Velocity Award,Points
EY,GVA,Business,AUD,DOH,57000,VA,714.8,Velocity Award,Points
EY,AMS,Business,AUD,DOH,57000,VA,714.7,Velocity Award,Points
EY,AUH,Business,AUD,MAN,57000,VA,704.2,Velocity Award,Points
EY,AUH,Business,AUD,CDG,57000,VA,489.1,Velocity Award,Points
EY,FRA,Business,AUD,AUH,57000,VA,347.7,Velocity Award,Points
EY,CDG,Business,AUD,AUH,57000,VA,347.7,Velocity Award,Points
EY,AMS,Business,AUD,AUH,57000,VA,347.6,Velocity Award,Points
EY,DOH,Business,AUD,FRA,57000,VA,797.0,Velocity Award,Points
EY,MUC,Business,AUD,DOH,57000,VA,685.0,Velocity Award,Points
EY,DOH,Business,AUD,GVA,57000,VA,716.5,Velocity Award,Points
EY,AUH,Business,AUD,BRU,57000,VA,364.8,Velocity Award,Points
EY,MXP,Business,AUD,DOH,57000,VA,685.1,Velocity Award,Points
EY,DOH,Business,AUD,MXP,57000,VA,676.7,Velocity Award,Points
EY,ZRH,Business,AUD,DOH,57000,VA,685.0,Velocity Award,Points
EY,DOH,Business,AUD,BRU,57000,VA,725.6,Velocity Award,Points
EY,FRA,Business,AUD,DOH,57000,VA,714.8,Velocity Award,Points
EY,DOH,Business,AUD,ZRH,57000,VA,691.9,Velocity Award,Points
EY,DOH,Business,AUD,CPH,57000,VA,755.3,Velocity Award,Points
EY,BRU,Business,AUD,AUH,57000,VA,348.1,Velocity Award,Points
EY,AUH,Business,AUD,MAD,57000,VA,340.4,Velocity Award,Points
EY,AUH,Business,AUD,FRA,57000,VA,436.1,Velocity Award,Points
EY,AUH,Business,AUD,AMS,57000,VA,406.5,Velocity Award,Points
EY,AUH,Business,AUD,BCN,57000,VA,334.2,Velocity Award,Points
EY,DOH,Business,AUD,AMS,57000,VA,767.2,Velocity Award,Points
EY,GVA,Business,AUD,AUH,57000,VA,347.6,Velocity Award,Points
EY,BCN,Business,AUD,DOH,57000,VA,715.0,Velocity Award,Points
EY,LHR,Business,AUD,DOH,57000,VA,714.8,Velocity Award,Points
EY,BCN,Business,AUD,AUH,57000,VA,347.6,Velocity Award,Points
EY,DUS,Business,AUD,DOH,57000,VA,714.7,Velocity Award,Points
EY,MAD,Business,AUD,AUH,57000,VA,347.7,Velocity Award,Points
EY,BRU,Business,AUD,DOH,57000,VA,714.6,Velocity Award,Points
EY,DOH,Business,AUD,LHR,57000,VA,1118.6,Velocity Award,Points
EY,DOH,Business,AUD,MUC,57000,VA,742.3,Velocity Award,Points
EY,AUH,Business,AUD,LHR,57000,VA,757.7,Velocity Award,Points
EY,CDG,Business,AUD,DOH,57000,VA,714.8,Velocity Award,Points
EY,AUH,Business,AUD,GVA,57000,VA,355.4,Velocity Award,Points
EY,CPH,Business,AUD,DOH,57000,VA,759.4,Velocity Award,Points
EY,DOH,Business,AUD,CDG,57000,VA,850.0,Velocity Award,Points
EY,DOH,Business,AUD,DUS,57000,VA,764.6,Velocity Award,Points
EY,MAN,Business,AUD,AUH,57000,VA,347.7,Velocity Award,Points
EY,MEL,Economy,AUD,ATH,65000,VA,265.64,Velocity Award,Points
EY,IST,Economy,AUD,MEL,65000,VA,256.64,Velocity Award,Points
EY,AUH,Business,AUD,DUB,67000,VA,323.2,Velocity Award,Points
EY,DOH,Business,AUD,DUB,67000,VA,677.2,Velocity Award,Points
EY,DOH,Business,AUD,MAD,67000,VA,701.1,Velocity Award,Points
EY,DUB,Business,AUD,DOH,67000,VA,714.7,Velocity Award,Points
EY,DOH,Business,AUD,MAN,67000,VA,1058.6,Velocity Award,Points
EY,AUH,Business,AUD,LIS,67000,VA,404.2,Velocity Award,Points
EY,DUB,Business,AUD,AUH,67000,VA,347.6,Velocity Award,Points
EY,LIS,Business,AUD,AUH,67000,VA,392.4,Velocity Award,Points
EY,MAN,Business,AUD,DOH,67000,VA,714.8,Velocity Award,Points
EY,MAD,Business,AUD,DOH,67000,VA,714.8,Velocity Award,Points
EY,AMS,Economy,AUD,MEL,75000,VA,278.94,Velocity Award,Points
EY,MEL,Economy,AUD,MAN,75000,VA,431.94,Velocity Award,Points
EY,FCO,Economy,AUD,SYD,75000,VA,282.73,Velocity Award,Points
EY,FRA,Economy,AUD,SYD,75000,VA,290.13,Velocity Award,Points
EY,ZRH,Economy,AUD,MEL,75000,VA,271.54,Velocity Award,Points
EY,LHR,Economy,AUD,SYD,75000,VA,290.23,Velocity Award,Points
EY,SYD,Economy,AUD,JFK,75000,VA,252.83,Velocity Award,Points
EY,FCO,Economy,AUD,MEL,75000,VA,271.54,Velocity Award,Points
EY,FRA,Economy,AUD,MEL,75000,VA,278.94,Velocity Award,Points
